species,y_lo,y_hi,y_center,counts,value,error
K0S,-0.3429,-0.2571,-0.3000,7.753800e+04,2.431172e+00,6.173670e-03
K0S,-0.2571,-0.1714,-0.2143,7.864500e+04,2.465882e+00,6.217584e-03
K0S,-0.1714,-0.0857,-0.1286,7.909850e+04,2.480101e+00,6.235485e-03
K0S,-0.0857,0.0000,-0.0429,7.926900e+04,2.485447e+00,6.242202e-03
K0S,0.0000,0.0857,0.0429,7.921250e+04,2.483675e+00,6.239977e-03
K0S,0.0857,0.1714,0.1286,7.867000e+04,2.466666e+00,6.218573e-03
K0S,0.1714,0.2571,0.2143,7.768000e+04,2.435625e+00,6.179321e-03
K0S,0.2571,0.3429,0.3000,7.655550e+04,2.400366e+00,6.134432e-03
K0S,0.3429,0.4286,0.3857,7.514900e+04,2.356266e+00,6.077819e-03
K0S,0.4286,0.5143,0.4714,7.303150e+04,2.289873e+00,5.991578e-03
K0S,0.5143,0.6000,0.5571,7.146800e+04,2.240850e+00,5.927096e-03
K0S,0.6000,0.6857,0.6429,6.878450e+04,2.156710e+00,5.814755e-03
K0S,0.6857,0.7714,0.7286,6.615050e+04,2.074122e+00,5.702335e-03
K0S,0.7714,0.8571,0.8143,6.324450e+04,1.983005e+00,5.575676e-03
K0S,0.8571,0.9429,0.9000,5.994850e+04,1.879661e+00,5.428443e-03
K0S,0.9429,1.0286,0.9857,5.668850e+04,1.777445e+00,5.278781e-03
K0S,1.0286,1.1143,1.0714,5.343100e+04,1.675307e+00,5.124869e-03
K0S,1.1143,1.2000,1.1571,4.975200e+04,1.559954e+00,4.945286e-03
K0S,1.2000,1.2857,1.2429,4.615500e+04,1.447171e+00,4.763164e-03
K0S,1.2857,1.3714,1.3286,4.254850e+04,1.334091e+00,4.573285e-03
K0S,1.3714,1.4571,1.4143,3.882650e+04,1.217389e+00,4.368680e-03
K0S,1.4571,1.5429,1.5000,3.509800e+04,1.100483e+00,4.153625e-03
K0S,1.5429,1.6286,1.5857,3.119650e+04,9.781535e-01,3.915967e-03
K0S,1.6286,1.7143,1.6714,2.734750e+04,8.574696e-01,3.666443e-03
K0S,1.7143,1.8000,1.7571,2.415150e+04,7.572604e-01,3.445547e-03
K0S,1.8000,1.8857,1.8429,2.051000e+04,6.430826e-01,3.175184e-03
K0S,1.8857,1.9714,1.9286,1.753350e+04,5.497557e-01,2.935759e-03
K0S,1.9714,2.0571,2.0143,1.417700e+04,4.445140e-01,2.639844e-03
K0S,2.0571,2.1429,2.1000,1.149650e+04,3.604680e-01,2.377218e-03
K0S,2.1429,2.2286,2.1857,9.092000e+03,2.850759e-01,2.114053e-03
K0S,2.2286,2.3143,2.2714,7.144000e+03,2.239972e-01,1.873945e-03
K0S,2.3143,2.4000,2.3571,5.369000e+03,1.683428e-01,1.624549e-03
K0S,2.4000,2.4857,2.4429,3.958500e+03,1.241171e-01,1.394927e-03
K0S,2.4857,2.5714,2.5286,2.752000e+03,8.628783e-02,1.163082e-03
K0S,2.5714,2.6571,2.6143,1.834500e+03,5.752000e-02,9.496094e-04
K0S,2.6571,2.7429,2.7000,1.236000e+03,3.875427e-02,7.794627e-04
K0S,2.7429,2.8286,2.7857,8.030000e+02,2.517774e-02,6.282665e-04
K0S,2.8286,2.9143,2.8714,4.110000e+02,1.288674e-02,4.494765e-04
K0S,2.9143,3.0000,2.9571,2.495000e+02,7.822970e-03,3.502042e-04
