species,y_lo,y_hi,y_center,counts,value,error
Kplus,0.8571,0.9429,0.9000,3.331060e+05,8.655585e+00,1.499703e-02
Kplus,0.9429,1.0286,0.9857,3.162560e+05,8.217747e+00,1.461280e-02
Kplus,1.0286,1.1143,1.0714,2.949170e+05,7.663264e+00,1.411120e-02
Kplus,1.1143,1.2000,1.1571,2.761280e+05,7.175042e+00,1.365429e-02
Kplus,1.2000,1.2857,1.2429,2.567110e+05,6.670501e+00,1.316547e-02
Kplus,1.2857,1.3714,1.3286,2.339980e+05,6.080316e+00,1.256956e-02
Kplus,1.3714,1.4571,1.4143,2.122050e+05,5.514036e+00,1.196994e-02
Kplus,1.4571,1.5429,1.5000,1.900470e+05,4.938272e+00,1.132777e-02
Kplus,1.5429,1.6286,1.5857,1.674580e+05,4.351309e+00,1.063327e-02
Kplus,1.6286,1.7143,1.6714,1.451910e+05,3.772712e+00,9.901109e-03
Kplus,1.7143,1.8000,1.7571,1.229940e+05,3.195935e+00,9.112886e-03
Kplus,1.8000,1.8857,1.8429,1.025410e+05,2.664474e+00,8.320756e-03
Kplus,1.8857,1.9714,1.9286,8.318800e+04,2.161597e+00,7.494529e-03
Kplus,1.9714,2.0571,2.0143,6.600600e+04,1.715131e+00,6.675837e-03
Kplus,2.0571,2.1429,2.1000,5.040100e+04,1.309644e+00,5.833559e-03
Kplus,2.1429,2.2286,2.1857,3.731400e+04,9.695848e-01,5.019378e-03
Kplus,2.2286,2.3143,2.2714,2.704800e+04,7.028282e-01,4.273479e-03
Kplus,2.3143,2.4000,2.3571,1.878300e+04,4.880664e-01,3.561201e-03
Kplus,2.4000,2.4857,2.4429,1.240800e+04,3.224154e-01,2.894442e-03
Kplus,2.4857,2.5714,2.5286,7.686000e+03,1.997167e-01,2.278055e-03
Kplus,2.5714,2.6571,2.6143,4.541000e+03,1.179955e-01,1.751014e-03
Kplus,2.6571,2.7429,2.7000,2.534000e+03,6.584467e-02,1.308029e-03
Kplus,2.7429,2.8286,2.7857,1.315000e+03,3.416959e-02,9.422733e-04
Kplus,2.8286,2.9143,2.8714,6.230000e+02,1.618833e-02,6.485717e-04
Kplus,2.9143,3.0000,2.9571,2.880000e+02,7.483530e-03,4.409712e-04
Kminus,-3.0000,-2.9143,-2.9571,8.600000e+01,2.234665e-03,2.409701e-04
Kminus,-2.9143,-2.8286,-2.8714,1.720000e+02,4.469330e-03,3.407832e-04
Kminus,-2.8286,-2.7429,-2.7857,3.070000e+02,7.977235e-03,4.552848e-04
Kminus,-2.7429,-2.6571,-2.7000,5.250000e+02,1.364185e-02,5.953792e-04
