species,y_lo,y_hi,y_center,counts,value,error
Kminus,0.0000,0.0714,0.0357,1.883500e+04,6.185274e-01,4.506882e-03
Kminus,0.0714,0.1429,0.1071,1.869100e+04,6.137986e-01,4.489620e-03
Kminus,0.1429,0.2143,0.1786,1.881200e+04,6.177721e-01,4.504129e-03
Kminus,0.2143,0.2857,0.2500,1.861300e+04,6.112371e-01,4.480243e-03
Kminus,0.2857,0.3571,0.3214,1.861700e+04,6.113685e-01,4.480724e-03
Kminus,0.3571,0.4286,0.3929,1.839000e+04,6.039140e-01,4.453323e-03
Kminus,0.4286,0.5000,0.4643,1.837700e+04,6.034871e-01,4.451749e-03
Kminus,0.5000,0.5714,0.5357,1.845000e+04,6.058843e-01,4.460582e-03
Kminus,0.5714,0.6429,0.6071,1.810600e+04,5.945876e-01,4.418803e-03
Kminus,0.6429,0.7143,0.6786,1.774800e+04,5.828312e-01,4.374899e-03
Kminus,0.7143,0.7857,0.7500,1.768900e+04,5.808937e-01,4.367621e-03
Kminus,0.7857,0.8571,0.8214,1.736400e+04,5.702209e-01,4.327312e-03
Kminus,0.8571,0.9286,0.8929,1.721300e+04,5.652622e-01,4.308456e-03
Kminus,0.9286,1.0000,0.9643,1.722100e+04,5.655249e-01,4.309457e-03
Kminus,1.0000,1.0714,1.0357,1.672400e+04,5.492038e-01,4.246816e-03
Kminus,1.0714,1.1429,1.1071,1.636700e+04,5.374801e-01,4.201244e-03
Kminus,1.1429,1.2143,1.1786,1.607800e+04,5.279896e-01,4.163987e-03
Kminus,1.2143,1.2857,1.2500,1.538500e+04,5.052320e-01,4.073260e-03
Kminus,1.2857,1.3571,1.3214,1.489100e+04,4.890094e-01,4.007332e-03
Kminus,1.3571,1.4286,1.3929,1.439600e+04,4.727540e-01,3.940164e-03
Kminus,1.4286,1.5000,1.4643,1.421600e+04,4.668429e-01,3.915453e-03
Kminus,1.5000,1.5714,1.5357,1.368500e+04,4.494053e-01,3.841632e-03
Kminus,1.5714,1.6429,1.6071,1.298100e+04,4.262864e-01,3.741514e-03
Kminus,1.6429,1.7143,1.6786,1.275700e+04,4.189304e-01,3.709092e-03
Kminus,1.7143,1.7857,1.7500,1.185800e+04,3.894079e-01,3.576013e-03
Kminus,1.7857,1.8571,1.8214,1.170400e+04,3.843507e-01,3.552716e-03
Kminus,1.8571,1.9286,1.8929,1.060600e+04,3.482932e-01,3.381965e-03
Kminus,1.9286,2.0000,1.9643,1.045400e+04,3.433016e-01,3.357644e-03
Kminus,2.0000,2.0714,2.0357,9.723000e+03,3.192961e-01,3.238124e-03
Kminus,2.0714,2.1429,2.1071,7.433000e+03,2.440942e-01,2.831232e-03
Kminus,2.1429,2.2143,2.1786,9.608000e+03,3.155196e-01,3.218917e-03
Kminus,2.2143,2.2857,2.2500,8.604000e+03,2.825490e-01,3.046096e-03
Kminus,2.2857,2.3571,2.3214,5.521000e+03,1.813055e-01,2.440070e-03
Kminus,2.3571,2.4286,2.3929,3.317000e+03,1.089278e-01,1.891325e-03
Kminus,2.4286,2.5000,2.4643,1.885000e+03,6.190200e-02,1.425769e-03
K0S,-2.5000,-2.4286,-2.4643,6.854500e+03,2.250967e-01,1.922500e-03
K0S,-2.4286,-2.3571,-2.3929,7.339500e+03,2.410237e-01,1.989352e-03
K0S,-2.3571,-2.2857,-2.3214,8.225000e+03,2.701029e-01,2.105941e-03
K0S,-2.2857,-2.2143,-2.2500,8.883000e+03,2.917111e-01,2.188559e-03
K0S,-2.2143,-2.1429,-2.1786,9.560500e+03,3.139597e-01,2.270485e-03
K0S,-2.1429,-2.0714,-2.1071,1.022000e+04,3.356172e-01,2.347490e-03
K0S,-2.0714,-2.0000,-2.0357,1.087600e+04,3.571598e-01,2.421659e-03
K0S,-2.0000,-1.9286,-1.9643,1.152900e+04,3.786038e-01,2.493298e-03
K0S,-1.9286,-1.8571,-1.8929,1.220300e+04,4.007375e-01,2.565143e-03
K0S,-1.8571,-1.7857,-1.8214,1.261000e+04,4.141031e-01,2.607570e-03
K0S,-1.7857,-1.7143,-1.7500,1.354500e+04,4.448078e-01,2.702513e-03
K0S,-1.7143,-1.6429,-1.6786,1.410500e+04,4.631977e-01,2.757814e-03
K0S,-1.6429,-1.5714,-1.6071,1.439850e+04,4.728361e-01,2.786358e-03
K0S,-1.5714,-1.5000,-1.5357,1.504800e+04,4.941652e-01,2.848510e-03
K0S,-1.5000,-1.4286,-1.4643,1.551550e+04,5.095175e-01,2.892419e-03
K0S,-1.4286,-1.3571,-1.3929,1.571500e+04,5.160690e-01,2.910955e-03
K0S,-1.3571,-1.2857,-1.3214,1.607250e+04,5.278090e-01,2.943880e-03
K0S,-1.2857,-1.2143,-1.2500,1.700950e+04,5.585794e-01,3.028476e-03
K0S,-1.2143,-1.1429,-1.1786,1.724800e+04,5.664115e-01,3.049634e-03
K0S,-1.1429,-1.0714,-1.1071,1.757350e+04,5.771007e-01,3.078275e-03
